id,stock_code,isin_code,corp_code,instrument_name,instrument_name_en,primary_market_code,security_type,sector_code,industry_code,listing_date,delisting_date,listing_status,currency_code,is_active,source_id,source_updated_at,created_at,updated_at
17480,006660,,,삼성공조,,KRX_KOSPI,COMMON,,,Sat Nov 28 1987 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17481,02826K,,,삼성물산우B,,KRX_KOSPI,PREFERRED,,,Tue Sep 15 2015 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17482,028260,,,삼성물산,,KRX_KOSPI,COMMON,,,Thu Dec 18 2014 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17483,207940,,,삼성바이오로직스,,KRX_KOSPI,COMMON,,,Thu Nov 10 2016 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17484,032830,,,삼성생명,,KRX_KOSPI,COMMON,,,Wed May 12 2010 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17485,018260,,,삼성에스디에스,,KRX_KOSPI,COMMON,,,Fri Nov 14 2014 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17486,0126Z0,,,삼성에피스홀딩스,,KRX_KOSPI,COMMON,,,Mon Nov 24 2025 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17487,009155,,,삼성전기우,,KRX_KOSPI,PREFERRED,,,Tue Oct 10 1989 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17488,009150,,,삼성전기,,KRX_KOSPI,COMMON,,,Tue Feb 27 1979 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17489,005935,,,삼성전자우,,KRX_KOSPI,PREFERRED,,,Mon Sep 25 1989 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17490,005930,,,삼성전자,,KRX_KOSPI,COMMON,,,Wed Jun 11 1975 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17491,001360,,,삼성제약,,KRX_KOSPI,COMMON,,,Fri Jul 04 1975 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17492,010140,,,삼성중공업,,KRX_KOSPI,COMMON,,,Fri Jan 28 1994 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17493,016360,,,삼성증권,,KRX_KOSPI,COMMON,,,Mon Mar 28 1988 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17494,068290,,,삼성출판사,,KRX_KOSPI,COMMON,,,Mon Aug 05 2002 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17495,029780,,,삼성카드,,KRX_KOSPI,COMMON,,,Wed Jun 27 2007 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17496,000815,,,삼성화재우,,KRX_KOSPI,PREFERRED,,,Tue Apr 10 1990 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17497,000810,,,삼성화재,,KRX_KOSPI,COMMON,,,Mon Jun 30 1975 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17498,006110,,,삼아알미늄,,KRX_KOSPI,COMMON,,,Fri Dec 05 1980 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17499,0120G0,,,삼양바이오팜,,KRX_KOSPI,COMMON,,,Mon Nov 24 2025 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17500,145995,,,삼양사우,,KRX_KOSPI,PREFERRED,,,Mon Dec 05 2011 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17501,145990,,,삼양사,,KRX_KOSPI,COMMON,,,Mon Dec 05 2011 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17502,003230,,,삼양식품,,KRX_KOSPI,COMMON,,,Mon Jun 30 1975 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17503,272550,,,삼양패키징,,KRX_KOSPI,COMMON,,,Wed Nov 29 2017 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17504,000070,,,삼양홀딩스,,KRX_KOSPI,COMMON,,,Fri Dec 27 1968 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17505,002810,,,삼영무역,,KRX_KOSPI,COMMON,,,Mon Mar 28 1988 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17506,003720,,,삼영,,KRX_KOSPI,COMMON,,,Wed Jun 30 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17507,005680,,,삼영전자,,KRX_KOSPI,COMMON,,,Tue Dec 28 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17508,023000,,,삼원강재,,KRX_KOSPI,COMMON,,,Fri Jul 22 2011 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17509,004380,,,삼익THK,,KRX_KOSPI,COMMON,,,Tue Sep 26 1989 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17510,002450,,,삼익악기,,KRX_KOSPI,COMMON,,,Fri Sep 30 1988 00:00:00 GMT+1000 (한국 하계 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17511,004440,,,삼일씨엔에스,,KRX_KOSPI,COMMON,,,Wed Mar 30 2016 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17512,000520,,,삼일제약,,KRX_KOSPI,COMMON,,,Wed May 29 1985 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17513,009770,,,삼정펄프,,KRX_KOSPI,COMMON,,,Tue Oct 17 2006 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17514,005500,,,삼진제약,,KRX_KOSPI,COMMON,,,Sat Jun 18 1988 00:00:00 GMT+1000 (한국 하계 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17515,004690,,,삼천리,,KRX_KOSPI,COMMON,,,Thu Dec 23 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17516,010960,,,삼호개발,,KRX_KOSPI,COMMON,,,Thu May 12 2005 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17517,004450,,,삼화왕관,,KRX_KOSPI,COMMON,,,Fri May 28 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17518,009470,,,삼화전기,,KRX_KOSPI,COMMON,,,Mon Nov 24 1986 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17519,011230,,,삼화전자,,KRX_KOSPI,COMMON,,,Mon May 25 1987 00:00:00 GMT+1000 (한국 하계 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17520,001820,,,삼화콘덴서,,KRX_KOSPI,COMMON,,,Sat Jun 26 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17521,001290,,,상상인증권,,KRX_KOSPI,COMMON,,,Fri Sep 23 1988 00:00:00 GMT+1000 (한국 하계 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17522,041650,,,상신브레이크,,KRX_KOSPI,COMMON,,,Wed Oct 27 2004 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17523,075180,,,새론오토모티브,,KRX_KOSPI,COMMON,,,Fri Oct 21 2005 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17524,007540,,,샘표,,KRX_KOSPI,COMMON,,,Tue Jun 29 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17525,248170,,,샘표식품,,KRX_KOSPI,COMMON,,,Tue Aug 09 2016 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17526,007860,,,서연,,KRX_KOSPI,COMMON,,,Sat Sep 09 1989 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17527,200880,,,서연이화,,KRX_KOSPI,COMMON,,,Fri Aug 08 2014 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17528,017390,,,서울가스,,KRX_KOSPI,COMMON,,,Fri Aug 18 1995 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17529,031210,,,서울보증보험,,KRX_KOSPI,COMMON,,,Fri Mar 14 2025 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17530,004415,,,서울식품우,,KRX_KOSPI,PREFERRED,,,Mon May 22 1989 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17531,004410,,,서울식품,,KRX_KOSPI,COMMON,,,Fri Dec 28 1973 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17532,021050,,,서원,,KRX_KOSPI,COMMON,,,Tue Jan 30 1996 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17533,008490,,,서흥,,KRX_KOSPI,COMMON,,,Tue Mar 27 1990 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17534,007610,,,선도전기,,KRX_KOSPI,COMMON,,,Thu Nov 30 1989 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17535,002820,,,SUN&L,,KRX_KOSPI,COMMON,,,Sat May 22 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17536,136490,,,선진,,KRX_KOSPI,COMMON,,,Wed Feb 16 2011 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17537,014915,,,성문전자우,,KRX_KOSPI,PREFERRED,,,Sat Mar 24 1990 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17538,014910,,,성문전자,,KRX_KOSPI,COMMON,,,Sat Mar 24 1990 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17539,004985,,,성신양회우,,KRX_KOSPI,PREFERRED,,,Wed Dec 21 1988 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17540,004980,,,성신양회,,KRX_KOSPI,COMMON,,,Wed Jun 30 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17541,000180,,,성창기업지주,,KRX_KOSPI,COMMON,,,Wed Jun 02 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17542,002420,,,세기상사,,KRX_KOSPI,COMMON,,,Fri Dec 27 1968 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17543,004365,,,세방우,,KRX_KOSPI,PREFERRED,,,Sat Oct 21 1989 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17544,004360,,,세방,,KRX_KOSPI,COMMON,,,Thu May 19 1977 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17545,004490,,,세방전지,,KRX_KOSPI,COMMON,,,Sat Nov 28 1987 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17546,001430,,,세아베스틸지주,,KRX_KOSPI,COMMON,,,Tue Mar 12 1991 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17547,306200,,,세아제강,,KRX_KOSPI,COMMON,,,Fri Oct 05 2018 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17548,003030,,,세아제강지주,,KRX_KOSPI,COMMON,,,Tue May 13 1969 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17549,058650,,,세아홀딩스,,KRX_KOSPI,COMMON,,,Mon Jul 30 2001 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17550,013000,,,세우글로벌,,KRX_KOSPI,COMMON,,,Tue Sep 05 1989 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17551,021820,,,세원정공,,KRX_KOSPI,COMMON,,,Wed Jul 03 1996 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17552,067830,,,세이브존I&C,,KRX_KOSPI,COMMON,,,Thu Jul 25 2002 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17553,075580,,,세진중공업,,KRX_KOSPI,COMMON,,,Mon Nov 30 2015 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17554,068270,,,셀트리온,,KRX_KOSPI,COMMON,,,Fri Feb 09 2018 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17555,33637K,,,솔루스첨단소재1우,,KRX_KOSPI,PREFERRED,,,Fri Oct 18 2019 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17556,33637L,,,솔루스첨단소재2우B,,KRX_KOSPI,PREFERRED,,,Fri Oct 18 2019 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17557,336370,,,솔루스첨단소재,,KRX_KOSPI,COMMON,,,Fri Oct 18 2019 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17558,248070,,,솔루엠,,KRX_KOSPI,COMMON,,,Tue Feb 02 2021 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17559,004430,,,송원산업,,KRX_KOSPI,COMMON,,,Sat Jun 25 1977 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17560,017550,,,수산세보틱스,,KRX_KOSPI,COMMON,,,Fri Aug 30 1991 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17561,126720,,,수산인더스트리,,KRX_KOSPI,COMMON,,,Mon Aug 01 2022 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17562,026890,,,스틱인베스트먼트,,KRX_KOSPI,COMMON,,,Tue Nov 25 1997 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17563,134790,,,시디즈,,KRX_KOSPI,COMMON,,,Tue Jan 25 2011 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17564,000480,,,CR홀딩스,,KRX_KOSPI,COMMON,,,Fri Jun 30 1978 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17565,462870,,,시프트업,,KRX_KOSPI,COMMON,,,Thu Jul 11 2024 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17566,016590,,,신대양제지,,KRX_KOSPI,COMMON,,,Thu Dec 21 1995 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17567,029530,,,신도리코,,KRX_KOSPI,COMMON,,,Tue Dec 24 1996 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17568,004970,,,신라교역,,KRX_KOSPI,COMMON,,,Wed Jun 30 1976 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17569,011930,,,신성이엔지,,KRX_KOSPI,COMMON,,,Wed Jul 31 1996 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17570,004170,,,신세계,,KRX_KOSPI,COMMON,,,Mon Aug 19 1985 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17571,035510,,,신세계 I&C,,KRX_KOSPI,COMMON,,,Thu May 18 2006 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17572,031430,,,신세계인터내셔날,,KRX_KOSPI,COMMON,,,Thu Jul 14 2011 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
17573,006880,,,신송홀딩스,,KRX_KOSPI,COMMON,,,Thu Nov 21 2013 00:00:00 GMT+0900 (한국 표준시),,LISTED,KRW,true,3,,Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시),Tue Aug 18 2026 20:30:42 GMT+0900 (한국 표준시)
