source_market,source_record_index,source_identifier,stock_code,instrument_name,raw_security_type,normalized_security_type,included_in_stock_service,exclusion_reason,duplicate_group,listing_date_raw,listing_date_normalized,validation_result
KOSDAQ,1448,KR7014950000,014950,삼익제약,주권,COMMON,TRUE,,,20251027,2025-10-27,VALID
KOSDAQ,1449,KR7032280000,032280,삼일,주권,COMMON,TRUE,,,19970315,1997-03-15,VALID
KOSDAQ,1450,KR7002290005,002290,삼일기업공사,주권,COMMON,TRUE,,,19921130,1992-11-30,VALID
KOSDAQ,1451,KR7037460003,037460,삼지전자,주권,COMMON,TRUE,,,19991216,1999-12-16,VALID
KOSDAQ,1452,KR7032750002,032750,삼진,주권,COMMON,TRUE,,,19970714,1997-07-14,VALID
KOSDAQ,1453,KR70013V0002,0013V0,삼진식품,주권,COMMON,TRUE,,,20251222,2025-12-22,VALID
KOSDAQ,1454,KR7054090006,054090,삼진엘앤디,주권,COMMON,TRUE,,,20040206,2004-02-06,VALID
KOSDAQ,1455,KR7000250001,000250,삼천당제약,주권,COMMON,TRUE,,,20001004,2000-10-04,VALID
KOSDAQ,1456,KR7024950008,024950,삼천리자전거,주권,COMMON,TRUE,,,19950104,1995-01-04,VALID
KOSDAQ,1457,KR7038500005,038500,삼표시멘트,주권,COMMON,TRUE,,,20010201,2001-02-01,VALID
KOSDAQ,1458,KR7437730005,437730,삼현,주권,COMMON,TRUE,,,20240321,2024-03-21,VALID
KOSDAQ,1459,KR7017480005,017480,삼현철강,주권,COMMON,TRUE,,,20010109,2001-01-09,VALID
KOSDAQ,1460,KR7046390001,046390,삼화네트웍스,주권,COMMON,TRUE,,,20010111,2001-01-11,VALID
KOSDAQ,1461,KR7027580000,027580,상보,주권,COMMON,TRUE,,,20071001,2007-10-01,VALID
KOSDAQ,1462,KR7038540001,038540,상상인,주권,COMMON,TRUE,,,20000818,2000-08-18,VALID
KOSDAQ,1463,KR7091580001,091580,상신이디피,주권,COMMON,TRUE,,,20070523,2007-05-23,VALID
KOSDAQ,1464,KR7263810004,263810,상신전자,주권,COMMON,TRUE,,,20171016,2017-10-16,VALID
KOSDAQ,1465,KR7089980007,089980,상아프론테크,주권,COMMON,TRUE,,,20110721,2011-07-21,VALID
KOSDAQ,1466,KR7042940007,042940,상지건설,주권,COMMON,TRUE,,,20001019,2000-10-19,VALID
KOSDAQ,1467,KR7042600007,042600,새로닉스,주권,COMMON,TRUE,,,20021001,2002-10-01,VALID
KOSDAQ,1468,KR7107600009,107600,새빗켐,주권,COMMON,TRUE,,,20220804,2022-08-04,VALID
KOSDAQ,1469,KR7411080005,411080,샌즈랩,주권,COMMON,TRUE,,,20230215,2023-02-15,VALID
KOSDAQ,1470,KR7252990007,252990,샘씨엔에스,주권,COMMON,TRUE,,,20210520,2021-05-20,VALID
KOSDAQ,1471,KR7378800007,378800,샤페론,주권,COMMON,TRUE,,,20221019,2022-10-19,VALID
KOSDAQ,1472,KR7294630009,294630,서남,주권,COMMON,TRUE,,,20200220,2020-02-20,VALID
KOSDAQ,1473,KR7038070009,038070,서린바이오,주권,COMMON,TRUE,,,20051025,2005-10-25,VALID
KOSDAQ,1474,KR7006730006,006730,서부T&D,주권,COMMON,TRUE,,,19951006,1995-10-06,VALID
KOSDAQ,1475,KR7079650008,079650,서산,주권,COMMON,TRUE,,,20050121,2005-01-21,VALID
KOSDAQ,1476,KR7100660000,100660,서암기계공업,주권,COMMON,TRUE,,,20111219,2011-12-19,VALID
KOSDAQ,1477,KR7019770007,019770,서연탑메탈,주권,COMMON,TRUE,,,20110624,2011-06-24,VALID
KOSDAQ,1478,KR7092190008,092190,서울바이오시스,주권,COMMON,TRUE,,,20200306,2020-03-06,VALID
KOSDAQ,1479,KR7046890000,046890,서울반도체,주권,COMMON,TRUE,,,20020117,2002-01-17,VALID
KOSDAQ,1480,KR7063170005,063170,서울옥션,주권,COMMON,TRUE,,,20080701,2008-07-01,VALID
KOSDAQ,1481,KR7027040005,027040,서울전자통신,주권,COMMON,TRUE,,,19991203,1999-12-03,VALID
KOSDAQ,1482,KR7018680009,018680,서울제약,주권,COMMON,TRUE,,,20000818,2000-08-18,VALID
KOSDAQ,1483,KR7036120004,036120,서울평가정보,주권,COMMON,TRUE,,,19991207,1999-12-07,VALID
KOSDAQ,1484,KR7093920007,093920,서원인텍,주권,COMMON,TRUE,,,20071220,2007-12-20,VALID
KOSDAQ,1485,KR7189860000,189860,서전기전,주권,COMMON,TRUE,,,20141224,2014-12-24,VALID
KOSDAQ,1486,KR7178320008,178320,서진시스템,주권,COMMON,TRUE,,,20170327,2017-03-27,VALID
KOSDAQ,1487,KR7122690001,122690,서진오토모티브,주권,COMMON,TRUE,,,20100525,2010-05-25,VALID
KOSDAQ,1488,KR7140070004,140070,서플러스글로벌,주권,COMMON,TRUE,,,20170125,2017-01-25,VALID
KOSDAQ,1489,KR7011370004,011370,서한,주권,COMMON,TRUE,,,19940524,1994-05-24,VALID
KOSDAQ,1490,KR7065710006,065710,서호전기,주권,COMMON,TRUE,,,20020716,2002-07-16,VALID
KOSDAQ,1491,KR7035890003,035890,서희건설,주권,COMMON,TRUE,,,19991224,1999-12-24,VALID
KOSDAQ,1492,KR7357550003,357550,석경에이티,주권,COMMON,TRUE,,,20201223,2020-12-23,VALID
KOSDAQ,1493,KR7003100005,003100,선광,주권,COMMON,TRUE,,,19991221,1999-12-21,VALID
KOSDAQ,1494,KR7067370007,067370,선바이오,주권,COMMON,TRUE,,,20221005,2022-10-05,VALID
KOSDAQ,1495,KR7171090004,171090,선익시스템,주권,COMMON,TRUE,,,20170920,2017-09-20,VALID
KOSDAQ,1496,KR7086710001,086710,선진뷰티사이언스,주권,COMMON,TRUE,,,20210127,2021-01-27,VALID
KOSDAQ,1497,KR7014620009,014620,성광벤드,주권,COMMON,TRUE,,,20010111,2001-01-11,VALID
KOSDAQ,1498,KR7037350006,037350,성도이엔지,주권,COMMON,TRUE,,,20000111,2000-01-11,VALID
KOSDAQ,1499,KR7458650009,458650,성우,주권,COMMON,TRUE,,,20241031,2024-10-31,VALID
KOSDAQ,1500,KR7081580003,081580,성우전자,주권,COMMON,TRUE,,,20071012,2007-10-12,VALID
KOSDAQ,1501,KR7045300001,045300,성우테크론,주권,COMMON,TRUE,,,20011218,2001-12-18,VALID
KOSDAQ,1502,KR7015750003,015750,성우하이텍,주권,COMMON,TRUE,,,19951104,1995-11-04,VALID
KOSDAQ,1503,KR7340930007,340930,성원에너텍,주권,COMMON,TRUE,,,20210225,2021-02-25,VALID
KOSDAQ,1504,KR7365340009,365340,성일하이텍,주권,COMMON,TRUE,,,20220728,2022-07-28,VALID
KOSDAQ,1505,KR7080470008,080470,성창오토텍,주권,COMMON,TRUE,,,20061103,2006-11-03,VALID
KOSDAQ,1506,KR7043260009,043260,성호전자,주권,COMMON,TRUE,,,20011129,2001-11-29,VALID
KOSDAQ,1507,KR7148150006,148150,세경하이테크,주권,COMMON,TRUE,,,20190730,2019-07-30,VALID
KOSDAQ,1508,KR7061090007,061090,세나테크놀로지,주권,COMMON,TRUE,,,20251114,2025-11-14,VALID
KOSDAQ,1509,KR7188260004,188260,세니젠,주권,COMMON,TRUE,,,20231103,2023-11-03,VALID
KOSDAQ,1510,KR7053060000,053060,세동,주권,COMMON,TRUE,,,20010817,2001-08-17,VALID
KOSDAQ,1511,KR7340440007,340440,세림B&G,주권,COMMON,TRUE,,,20191227,2019-12-27,VALID
KOSDAQ,1512,KR7017510009,017510,세명전기,주권,COMMON,TRUE,,,19911226,1991-12-26,VALID
KOSDAQ,1513,KR70017J0004,0017J0,세미티에스,주권,COMMON,TRUE,,,20260610,2026-06-10,VALID
KOSDAQ,1514,KR7490470002,490470,세미파이브,주권,COMMON,TRUE,,,20251229,2025-12-29,VALID
KOSDAQ,1515,KR7011560000,011560,세보엠이씨,주권,COMMON,TRUE,,,19961223,1996-12-23,VALID
KOSDAQ,1516,KR7396300006,396300,세아메카닉스,주권,COMMON,TRUE,,,20220324,2022-03-24,VALID
KOSDAQ,1517,KR7100700004,100700,세운메디칼,주권,COMMON,TRUE,,,20080930,2008-09-30,VALID
KOSDAQ,1518,KR7024830002,024830,세원물산,주권,COMMON,TRUE,,,19941229,1994-12-29,VALID
KOSDAQ,1519,KR7258830009,258830,세종메디칼,주권,COMMON,TRUE,,,20180529,2018-05-29,VALID
KOSDAQ,1520,KR7036630002,036630,세종텔레콤,주권,COMMON,TRUE,,,20000104,2000-01-04,VALID
KOSDAQ,1521,KR7039310008,039310,세중,주권,COMMON,TRUE,,,20000609,2000-06-09,VALID
KOSDAQ,1522,KR7067770008,067770,세진티에스,주권,COMMON,TRUE,,,20040109,2004-01-09,VALID
KOSDAQ,1523,KR7053450003,053450,세코닉스,주권,COMMON,TRUE,,,20010809,2001-08-09,VALID
KOSDAQ,1524,KR7252500004,252500,세화피앤씨,주권,COMMON,TRUE,,,20161102,2016-11-02,VALID
KOSDAQ,1525,KR7321370009,321370,센서뷰,주권,COMMON,TRUE,,,20230719,2023-07-19,VALID
KOSDAQ,1526,KR7347000002,347000,센코,주권,COMMON,TRUE,,,20201029,2020-10-29,VALID
KOSDAQ,1527,KR7331920009,331920,셀레믹스,주권,COMMON,TRUE,,,20200821,2020-08-21,VALID
KOSDAQ,1528,KR7352770002,352770,셀레스트라,주권,COMMON,TRUE,,,20201204,2020-12-04,VALID
KOSDAQ,1529,KR7471820001,471820,셀로맥스사이언스,주권,COMMON,TRUE,,,20241213,2024-12-13,VALID
KOSDAQ,1530,KR7049180003,049180,셀루메드,주권,COMMON,TRUE,,,20020523,2002-05-23,VALID
KOSDAQ,1531,KR7299660001,299660,셀리드,주권,COMMON,TRUE,,,20190220,2019-02-20,VALID
KOSDAQ,1532,KR7108860008,108860,셀바스AI,주권,COMMON,TRUE,,,20091210,2009-12-10,VALID
KOSDAQ,1533,KR7208370007,208370,셀바스헬스케어,주권,COMMON,TRUE,,,20141217,2014-12-17,VALID
KOSDAQ,1534,KR7318160009,318160,셀바이오휴먼텍,주권,COMMON,TRUE,,,20230420,2023-04-20,VALID
KOSDAQ,1535,KR7308430008,308430,셀비온,주권,COMMON,TRUE,,,20241016,2024-10-16,VALID
KOSDAQ,1536,KR7068760008,068760,셀트리온제약,주권,COMMON,TRUE,,,20060203,2006-02-03,VALID
KOSDAQ,1537,KR7068940006,068940,셀피글로벌,주권,COMMON,TRUE,,,20101019,2010-10-19,VALID
KOSDAQ,1538,KR7007720006,007720,소노스퀘어,주권,COMMON,TRUE,,,19940106,1994-01-06,VALID
KOSDAQ,1539,KR8840150005,950200,소마젠,주식예탁증권,DR,FALSE,EXCLUDE_DR,,20200713,2020-07-13,VALID
KOSDAQ,1540,KR7032680001,032680,소프트센,주권,COMMON,TRUE,,,19970718,1997-07-18,VALID
KOSDAQ,1541,KR7032681009,032685,소프트센우,주권,PREFERRED,TRUE,,,20020416,2002-04-16,VALID
KOSDAQ,1542,KR7258790005,258790,소프트캠프,주권,COMMON,TRUE,,,20170427,2017-04-27,VALID
KOSDAQ,1543,KR7066910001,066910,손오공,주권,COMMON,TRUE,,,20050107,2005-01-07,VALID
KOSDAQ,1544,KR7215090002,215090,솔디펜스,주권,COMMON,TRUE,,,20150428,2015-04-28,VALID
KOSDAQ,1545,KR7035610005,035610,솔본,주권,COMMON,TRUE,,,19990813,1999-08-13,VALID
KOSDAQ,1546,KR7357780006,357780,솔브레인,주권,COMMON,TRUE,,,20200806,2020-08-06,VALID
KOSDAQ,1547,KR7036830008,036830,솔브레인홀딩스,주권,COMMON,TRUE,,,20000118,2000-01-18,VALID
KOSDAQ,1548,KR7304100001,304100,솔트룩스,주권,COMMON,TRUE,,,20200723,2020-07-23,VALID
