market,source_short_code,source_standard_code,source_name,source_security_type,matched_instrument_id,match_method,result,reason_code
KRX_KOSPI,009440,009440,KC그린홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,029460,029460,케이씨,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,344820,344820,KCC글라스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,119650,119650,KC코트렐,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,281820,281820,케이씨텍,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,044450,044450,KSS해운,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,092220,092220,KEC,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,381970,381970,케이카,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,145270,145270,케이탑리츠,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,030200,030200,KT,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,053210,053210,스카이라이프,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,058850,058850,KTcs,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,058860,058860,KTis,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,033780,033780,KT&G,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,417310,417310,코람코더원리츠,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,357120,357120,코람코라이프인프라리츠,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,007815,007815,코리아써우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,00781K,00781K,코리아써키트2우B,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,007810,007810,코리아써키트,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003690,003690,코리안리,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,192820,192820,코스맥스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,044820,044820,코스맥스비티아이,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005070,005070,코스모신소재,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005420,005420,코스모화학,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,071950,071950,코아스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,002025,002025,코오롱우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003075,003075,코오롱글로벌우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003070,003070,코오롱글로벌,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,002020,002020,코오롱,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,120115,120115,코오롱인더우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,120110,120110,코오롱인더,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,021240,021240,코웨이,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,036420,036420,콘텐트리중앙,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,024720,024720,콜마홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,192400,192400,쿠쿠홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,284740,284740,쿠쿠홈시스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,26490K,26490K,크라운제과우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,264900,264900,크라운제과,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005745,005745,크라운해태홀딩스우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005740,005740,크라운해태홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,259960,259960,크래프톤,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,020120,020120,키다리스튜디오,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,039490,039490,키움증권,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,014580,014580,태경비케이,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,015890,015890,태경산업,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,006890,006890,태경케미컬,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003240,003240,태광산업,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,011280,011280,태림포장,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004105,004105,태양금속우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004100,004100,태양금속,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,009410,009410,태영건설,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,009415,009415,태영건설우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,001420,001420,태원물산,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,055490,055490,테이팩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,078000,078000,텔코웨어,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,214420,214420,토니모리,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,091810,091810,트리니티항공,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,019180,019180,티에이치엔,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,217590,217590,티엠씨,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,002900,002900,TYM,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,36328K,36328K,티와이홀딩스우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,363280,363280,티와이홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004870,004870,티웨이홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,069260,069260,TKG휴켐스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,007980,007980,TP,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,034230,034230,파라다이스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005690,005690,파미셀,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,036580,036580,팜스코,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004720,004720,팜젠사이언스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,028670,028670,팬오션,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,010820,010820,퍼스텍,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,016800,016800,퍼시스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,001020,001020,페이퍼코리아,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,090080,090080,평화산업,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,010770,010770,평화홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,022100,022100,포스코DX,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,058430,058430,포스코스틸리온,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,047050,047050,포스코인터내셔널,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003670,003670,포스코퓨처엠,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005490,005490,POSCO홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,017810,017810,풀무원,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,103140,103140,풍산,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005810,005810,풍산홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,950210,950210,프레스티지바이오파마,UNKNOWN,,NONE,EXCLUDED_WITH_REASON,EXCLUDED_OTHER
KRX_KOSPI,006490,006490,프리티,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,009810,009810,플레이그램,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,178920,178920,PI첨단소재,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,001340,001340,PKC,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,086790,086790,하나금융지주,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,293480,293480,하나제약,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,039130,039130,하나투어,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,352820,352820,하이브,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,071090,071090,하이스틸,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000087,000087,하이트진로2우B,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000080,000080,하이트진로,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000145,000145,하이트진로홀딩스우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000140,000140,하이트진로홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,036460,036460,한국가스공사,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005430,005430,한국공항,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,010040,010040,한국내화,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,025540,025540,한국단자,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,010100,010100,한국무브넥스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004090,004090,한국석유,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,002200,002200,한국수출포장,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,002960,002960,한국쉘석유,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000240,000240,한국앤컴퍼니,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,033270,033270,유나이티드제약,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,123890,123890,한국자산신탁,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,015760,015760,한국전력,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,052690,052690,한전기술,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,006200,006200,한국전자홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,027970,027970,한국제지,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,023350,023350,한국종합기술,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,025890,025890,한국주강,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000970,000970,한국주철관,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,104700,104700,한국철강,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,017960,017960,한국카본,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,161890,161890,한국콜마,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,161390,161390,한국타이어앤테크놀로지,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,034830,034830,한국토지신탁,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,071055,071055,한국금융지주우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,071050,071050,한국금융지주,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,007280,007280,한국특강,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,047810,047810,한국항공우주,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,123690,123690,한국화장품,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003350,003350,한국화장품제조,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,011500,011500,한농화성,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,002390,002390,한독,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,053690,053690,한미글로벌,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,042700,042700,한미반도체,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,008930,008930,한미사이언스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,128940,128940,한미약품,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,009240,009240,한샘,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,020000,020000,한섬,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003680,003680,한성기업,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,105630,105630,한세실업,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,069640,069640,한세엠케이,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,016450,016450,한세예스24홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,009180,009180,한솔로지스틱스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,213500,213500,한솔제지,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,014680,014680,한솔케미칼,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004710,004710,한솔테크닉스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004150,004150,한솔홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,025750,025750,한솔홈데코,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004960,004960,한신공영,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,011700,011700,한신기계,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,001755,001755,한양증권우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,001750,001750,한양증권,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,018880,018880,한온시스템,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,009420,009420,한올바이오파마,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,014130,014130,한익스프레스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,300720,300720,한일시멘트,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,002220,002220,한일철강,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003300,003300,한일홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,051600,051600,한전KPS,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,130660,130660,한전산업,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,002320,002320,한진,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003480,003480,한진중공업홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,18064K,18064K,한진칼우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,180640,180640,한진칼,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005110,005110,한창,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,009460,009460,한창제지,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,372910,372910,한컴라이프케어,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,00088K,00088K,한화3우B,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,45226K,45226K,한화갤러리아우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,452260,452260,한화갤러리아,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,451800,451800,한화리츠,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000880,000880,한화,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,489790,489790,한화비전,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,088350,088350,한화생명,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000370,000370,한화손해보험,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,009835,009835,한화솔루션우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,009830,009830,한화솔루션,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,272210,272210,한화시스템,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,012450,012450,한화에어로스페이스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,082740,082740,한화엔진,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,042660,042660,한화오션,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003535,003535,한화투자증권우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003530,003530,한화투자증권,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,195870,195870,해성디에스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,101530,101530,해태제과식품,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,143210,143210,핸즈코퍼레이션,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000725,000725,현대건설우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000720,000720,현대건설,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,453340,453340,현대그린푸드,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,086280,086280,현대글로비스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,064350,064350,현대로템,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,079430,079430,현대리바트,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,012330,012330,현대모비스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,069960,069960,현대백화점,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004560,004560,현대비앤지스틸,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004310,004310,현대약품,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,017800,017800,현대엘리베이터,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,307950,307950,현대오토에버,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,011210,011210,현대위아,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005385,005385,현대차우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005387,005387,현대차2우B,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005389,005389,현대차3우B,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005380,005380,현대차,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004020,004020,현대제철,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005440,005440,현대지에프홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,001500,001500,현대차증권,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,011760,011760,현대코퍼레이션,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,227840,227840,현대코퍼레이션홀딩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,126560,126560,현대퓨처넷,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,001450,001450,현대해상,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,093240,093240,형지엘리트,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003010,003010,혜인,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,111110,111110,호전실업,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,008775,008775,호텔신라우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,008770,008770,호텔신라,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,378850,378850,화승알앤에이,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,241590,241590,화승엔터프라이즈,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,006060,006060,화승인더,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,013520,013520,화승코퍼레이션,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,010690,010690,화신,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,133820,133820,화인베스틸,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,010660,010660,화천기계,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000850,000850,화천기공,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,016580,016580,환인제약,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,032560,032560,황금에스티,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,004800,004800,효성,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,094280,094280,효성ITX,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,298040,298040,효성중공업,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,298020,298020,효성티앤씨,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,298000,298000,효성화학,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,093370,093370,후성,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005870,005870,휴니드,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,079980,079980,휴비스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,005010,005010,휴스틸,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000545,000545,흥국화재우,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,000540,000540,흥국화재,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSPI,003280,003280,흥아해운,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,098120,098120,마이크로컨텍솔,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,009520,009520,포스코엠텍,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,079810,079810,APS이노베이션,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,058820,058820,CMG제약,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,050120,050120,ES큐브,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,032620,032620,GC메디아이,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,024850,024850,HLB이노베이션,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,024120,024120,KB오토시스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,044180,044180,KD,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,046440,046440,KG파이낸셜,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,073490,073490,LIG아큐버,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,091970,091970,LSK아이로봇,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,086960,086960,MDS테크,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,054050,054050,NH농우바이오,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,063570,063570,NICE인프라,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,222080,222080,SFA넥셀,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,041930,041930,SY동아,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,048770,048770,TPC로보틱스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,079940,079940,가비아,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,078890,078890,가온그룹,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,399720,399720,가온칩스,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,036620,036620,감성코퍼레이션,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,198440,198440,강동씨앤엘,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,217730,217730,강스템바이오텍,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
KRX_KOSDAQ,114190,114190,강원에너지,UNKNOWN,valid_id,EXACT_MATCH,INCLUDED,
